Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,W/L%,SRS
Elfrid Payton,PG,440.0,27.0,0.6049382716049383,0.0121951219512195,0.1140350877192982,0.1605504587155963,0.383,0.0222222222222222,0.0341880341880341,0.222,0.1368421052631579,0.1693989071038251,0.401,0.394,0.0208333333333333,0.0508474576271186,0.375,0.0869565217391304,0.1181818181818181,0.1224489795918367,0.1851851851851851,0.2,0.0357142857142857,0.1875,0.16,0.0980392156862745,7.9,0.397,0.103,0.183,4.2,12.8,8.6,23.0,2.2,1.0,19.9,18.5,-1.0,0.8,-0.2,-0.014,-4.6,1.2,-3.5,-0.2,0.1932936123042815,0.549,2.08
Gary Payton II,SG,441.0,29.0,0.8641975308641975,0.1951219512195122,0.2631578947368421,0.2201834862385321,0.616,0.1333333333333333,0.1452991452991453,0.358,0.2526315789473684,0.174863387978142,0.754,0.679,0.0520833333333333,0.0677966101694915,0.603,0.2173913043478261,0.2272727272727272,0.2380952380952381,0.0833333333333333,0.5599999999999999,0.1071428571428571,0.125,0.36,0.2320261437908496,17.8,0.679,0.349,0.169,6.5,14.9,10.8,7.6,3.8,1.7,9.8,14.3,2.5,2.6,5.2,0.199,0.3,3.4,3.7,1.8,0.4377165027019536,0.537,1.66
Norvel Pelle,C,442.0,28.0,0.0246913580246913,0.0,0.087719298245614,0.0779816513761467,0.6,0.0,0.0,0.0,0.1052631578947368,0.0928961748633879,0.6,0.6,0.0,0.0,0.0,0.2173913043478261,0.0909090909090909,0.1360544217687075,0.0,0.0,0.1071428571428571,0.1458333333333333,0.06,0.065359477124183,12.2,0.6,0.0,0.0,17.9,16.7,17.3,0.0,0.0,4.6,28.6,16.0,0.0,0.0,0.0,0.038,-3.0,-4.1,-7.1,0.0,0.0080712207288346,0.451,-1.03
Reggie Perry,PF,443.0,21.0,0.0493827160493827,0.00609756097560975,0.23245614035087714,0.22247706422018343,0.75,0.0333333333333333,0.0769230769230769,0.094,0.26315789473684204,0.21584699453551914,0.7905,0.7595000000000001,0.0520833333333333,0.0720338983050847,0.3,0.1847826086956522,0.19999999999999998,0.2074829931972789,0.06018518518518515,0.2,0.125,0.125,0.6299999999999999,0.196078431372549,10.2,0.766,0.1025,0.096,4.5,15.65,9.95,5.85,1.25,1.65,5.75,13.85,0.0,0.1,0.1,0.067,-5.25,-1.1,-6.35,-0.05,0.036840099764444995,0.4145,-3.435
Jamorko Pickett,PF,444.0,24.0,0.1481481481481481,0.0,0.1228070175438596,0.1743119266055045,0.36,0.2222222222222222,0.2564102564102564,0.333,0.0421052631578947,0.0437158469945355,0.455,0.49,0.0104166666666666,0.0169491525423728,0.5,0.108695652173913,0.1818181818181818,0.1700680272108843,0.0462962962962962,0.0,0.1785714285714285,0.0833333333333333,0.18,0.1241830065359477,7.6,0.491,0.78,0.04,3.5,16.8,9.8,5.8,0.0,3.6,8.9,13.6,0.0,0.1,0.1,0.015,-2.8,-2.1,-5.0,-0.1,0.0649508105861161,0.207,-7.73
Theo Pinson,SF,445.0,26.0,0.2222222222222222,0.0,0.0614035087719298,0.0963302752293578,0.359,0.1111111111111111,0.1367521367521367,0.333,0.0210526315789473,0.0273224043715847,0.444,0.487,0.0520833333333333,0.0423728813559322,1.0,0.0217391304347826,0.0909090909090909,0.0748299319727891,0.0833333333333333,0.12,0.0357142857142857,0.0625,0.12,0.0816993464052287,11.9,0.553,0.769,0.256,1.5,14.3,7.9,15.9,1.7,1.2,10.3,14.7,0.2,0.2,0.4,0.122,-1.5,1.0,-0.5,0.1,0.0532769848967715,0.463,-0.14
Mason Plumlee,C,446.0,31.0,0.8888888888888888,0.8902439024390244,0.2456140350877192,0.2018348623853211,0.641,0.0,0.0,0.0,0.2947368421052631,0.2404371584699453,0.645,0.641,0.09375,0.1949152542372881,0.392,0.5217391304347826,0.4818181818181818,0.5238095238095238,0.287037037037037,0.32,0.25,0.2916666666666667,0.62,0.2124183006535947,14.7,0.603,0.006,0.534,10.2,23.3,16.7,16.4,1.6,2.7,20.2,11.7,2.7,2.0,4.7,0.127,-1.5,1.5,0.0,0.9,0.6289316890674795,0.329,-5.89
Jakob Poeltl,C,447.0,26.0,0.8271604938271605,0.8170731707317073,0.5263157894736842,0.4495412844036697,0.618,0.0,0.0,1.0,0.631578947368421,0.5300546448087431,0.618,0.619,0.1458333333333333,0.2372881355932203,0.495,0.8478260869565218,0.5,0.6326530612244898,0.2592592592592592,0.2799999999999999,0.6071428571428572,0.3333333333333333,0.62,0.4411764705882353,20.8,0.613,0.002,0.287,13.9,20.0,16.9,14.0,1.1,5.0,12.7,18.3,4.4,2.5,6.9,0.168,0.9,0.7,1.6,1.7,0.6917694332825273,0.268,-9.82
Aleksej Pokusevski,PF,448.0,20.0,0.7407407407407407,0.1463414634146341,0.2631578947368421,0.3440366972477064,0.408,0.2,0.2735042735042735,0.289,0.2210526315789474,0.2295081967213114,0.498,0.47,0.0625,0.0677966101694915,0.7,0.2608695652173913,0.3636363636363636,0.3537414965986394,0.1944444444444444,0.24,0.2142857142857143,0.3125,0.2799999999999999,0.2483660130718954,12.0,0.485,0.432,0.11,6.0,20.8,13.3,16.5,1.5,2.9,16.4,20.0,-1.1,1.5,0.4,0.014,-2.7,0.1,-2.6,-0.2,0.4334210890951919,0.488,0.96
Yves Pons,SF,449.0,22.0,0.1358024691358024,0.0,0.0350877192982456,0.0596330275229357,0.313,0.0666666666666666,0.0683760683760683,0.333,0.0210526315789473,0.0327868852459016,0.286,0.406,0.0,0.0169491525423728,0.0,0.0869565217391304,0.0545454545454545,0.0680272108843537,0.0092592592592592,0.04,0.1071428571428571,0.0208333333333333,0.1,0.0359477124183006,5.9,0.385,0.563,0.125,7.2,10.6,8.8,1.7,0.7,5.0,5.6,10.3,0.0,0.1,0.0,0.03,-4.9,-1.7,-6.6,-0.1,0.0259456838021338,0.622,3.6
Jordan Poole,SG,450.0,22.0,0.925925925925926,0.6219512195121951,0.543859649122807,0.6376146788990825,0.448,0.6222222222222222,0.6495726495726496,0.364,0.3684210526315789,0.3442622950819672,0.55,0.548,0.3333333333333333,0.2966101694915254,0.925,0.0869565217391304,0.2727272727272727,0.2312925170068027,0.3703703703703703,0.32,0.1071428571428571,0.5208333333333334,0.54,0.6045751633986928,16.1,0.598,0.548,0.251,1.7,10.5,6.2,21.0,1.3,1.0,13.7,26.0,3.1,2.9,6.0,0.126,1.3,-0.3,1.0,1.7,0.8005403907440765,0.537,1.66
Kevin Porter Jr.,PG,451.0,21.0,0.7407407407407407,0.7439024390243902,0.4824561403508772,0.6055045871559632,0.415,0.5555555555555556,0.5811965811965812,0.375,0.3157894736842105,0.3551912568306011,0.456,0.511,0.2083333333333333,0.2711864406779661,0.642,0.1521739130434782,0.3363636363636363,0.2993197278911565,0.5740740740740741,0.44,0.1428571428571428,0.6458333333333334,0.52,0.5098039215686274,13.5,0.531,0.511,0.239,2.5,13.0,7.7,30.7,1.7,1.0,17.7,24.1,0.0,0.8,0.8,0.021,-0.1,-1.6,-1.6,0.2,0.670742690868782,0.268,-7.62
Michael Porter Jr.,SF,452.0,23.0,0.0987654320987654,0.1097560975609756,0.3596491228070175,0.5229357798165137,0.359,0.2444444444444444,0.452991452991453,0.208,0.3157894736842105,0.3333333333333333,0.491,0.408,0.0625,0.0847457627118644,0.556,0.2173913043478261,0.509090909090909,0.4489795918367347,0.1759259259259259,0.44,0.0714285714285714,0.2708333333333333,0.36,0.3235294117647059,7.5,0.416,0.466,0.087,3.9,20.4,12.4,8.9,1.9,0.7,10.1,19.7,-0.5,0.3,-0.2,-0.032,-3.9,0.5,-3.5,-0.1,0.1012886240820285,0.646,3.04
Otto Porter Jr.,PF,453.0,28.0,0.7654320987654321,0.1829268292682926,0.2719298245614035,0.3027522935779816,0.464,0.2888888888888889,0.2905982905982906,0.37,0.1894736842105263,0.174863387978142,0.565,0.56,0.0833333333333333,0.0847457627118644,0.803,0.3043478260869565,0.4,0.3877551020408163,0.1388888888888888,0.44,0.1785714285714285,0.125,0.26,0.2679738562091503,15.9,0.581,0.519,0.147,6.9,21.0,14.2,9.6,2.4,2.0,7.7,15.0,2.2,2.7,4.9,0.168,1.0,2.1,3.1,1.8,0.4905778024109741,0.537,1.66
Bobby Portis,C,454.0,26.0,0.8765432098765432,0.7195121951219512,0.5087719298245613,0.555045871559633,0.479,0.4,0.4017094017094017,0.393,0.4105263157894737,0.4043715846994535,0.533,0.555,0.125,0.135593220338983,0.752,0.5434782608695653,0.6,0.6190476190476191,0.1111111111111111,0.2799999999999999,0.25,0.2708333333333333,0.48,0.4771241830065359,17.7,0.571,0.388,0.13,9.6,24.4,17.2,6.4,1.3,2.4,8.9,21.3,2.9,2.6,5.5,0.131,1.2,-1.0,0.2,1.1,0.7115837605653318,0.707,3.61
Kristaps Porziņģis,PF,455.0,26.0,0.3024691358024691,0.31097560975609756,0.6096491228070176,0.6903669724770642,0.46299999999999997,0.34444444444444444,0.4145299145299145,0.32499999999999996,0.5684210526315789,0.5601092896174864,0.5295000000000001,0.515,0.53125,0.49999999999999994,0.868,0.44565217391304346,0.5636363636363636,0.5612244897959184,0.2268518518518518,0.2799999999999999,0.5714285714285714,0.3333333333333333,0.55,0.6748366013071896,24.75,0.5835,0.323,0.3915,8.0,23.7,15.9,14.799999999999999,1.25,4.85,8.3,30.0,1.6,1.2,2.8,0.1905,3.8000000000000003,0.5,4.35,1.1,0.26581335735069966,0.445,-0.6000000000000001
Micah Potter,C,456.0,23.0,0.0246913580246913,0.0,0.1491228070175438,0.1697247706422018,0.455,0.0,0.0598290598290598,0.0,0.1789473684210526,0.1639344262295081,0.556,0.455,0.0729166666666666,0.059322033898305,1.0,0.2826086956521739,0.1545454545454545,0.2040816326530612,0.0,0.12,0.1071428571428571,0.0625,0.26,0.130718954248366,13.6,0.505,0.182,0.182,13.3,18.4,15.7,0.0,1.6,2.9,7.8,17.8,0.0,0.0,0.0,0.073,-4.0,-3.0,-7.1,0.0,0.0136136898988499,0.207,-7.73
Dwight Powell,C,457.0,30.0,1.0,0.8658536585365854,0.2894736842105262,0.2247706422018348,0.671,0.0444444444444444,0.0427350427350427,0.351,0.3263157894736842,0.2404371584699453,0.703,0.687,0.2083333333333333,0.2203389830508474,0.783,0.4565217391304348,0.2545454545454545,0.3333333333333333,0.1111111111111111,0.2,0.1785714285714285,0.1666666666666666,0.54,0.284313725490196,18.1,0.725,0.092,0.529,10.7,14.3,12.5,8.1,1.0,2.0,11.5,14.0,6.0,2.2,8.2,0.219,0.4,0.5,0.9,1.3,0.6297284190106692,0.463,-0.14
Myles Powell,PG,458.0,24.0,0.1234567901234567,0.0,0.043859649122807,0.0688073394495412,0.294,0.0222222222222222,0.0427350427350427,0.167,0.0421052631578947,0.0546448087431694,0.364,0.324,0.0208333333333333,0.0169491525423728,1.0,0.0217391304347826,0.0454545454545454,0.0340136054421768,0.0277777777777777,0.04,0.0,0.0625,0.1399999999999999,0.0392156862745098,0.2,0.364,0.353,0.118,2.2,10.6,6.4,8.0,1.0,0.0,14.4,18.0,-0.2,0.0,-0.1,-0.109,-10.5,-2.2,-12.7,-0.1,0.0189483164749896,0.659,4.37
Norman Powell,SF,459.0,28.0,0.4814814814814814,0.4756097560975609,0.543859649122807,0.6238532110091742,0.456,0.5111111111111111,0.4871794871794872,0.406,0.4105263157894737,0.4262295081967213,0.492,0.542,0.4166666666666667,0.423728813559322,0.803,0.0869565217391304,0.2636363636363636,0.2244897959183673,0.1944444444444444,0.4,0.1428571428571428,0.3333333333333333,0.4599999999999999,0.611111111111111,15.3,0.593,0.423,0.365,1.4,9.8,5.4,10.0,1.5,1.3,9.0,22.5,1.8,0.3,2.1,0.076,0.6,-1.6,-1.0,0.3,0.4725994180407371,0.402,-3.96
Norman Powell,SG,459.0,28.0,0.0493827160493827,0.024390243902439,0.5614035087719298,0.5779816513761468,0.508,0.5777777777777778,0.4102564102564102,0.542,0.3999999999999999,0.4262295081967213,0.487,0.611,0.625,0.5932203389830508,0.857,0.1304347826086956,0.2,0.1904761904761904,0.2592592592592592,0.16,0.2857142857142857,0.2916666666666667,0.5599999999999999,0.6993464052287581,27.1,0.682,0.381,0.556,2.6,9.1,5.9,19.5,0.8,2.7,8.2,30.0,0.6,0.1,0.7,0.272,7.8,-0.1,7.7,0.3,0.0512678398226409,0.537,0.31
Joshua Primo,SF,460.0,19.0,0.6049382716049383,0.1951219512195122,0.175438596491228,0.2477064220183486,0.374,0.1777777777777777,0.2307692307692308,0.307,0.1263157894736842,0.1475409836065573,0.444,0.452,0.09375,0.1016949152542372,0.746,0.1304347826086956,0.1454545454545454,0.1564625850340136,0.1481481481481481,0.16,0.1785714285714285,0.2291666666666666,0.32,0.1895424836601307,7.1,0.487,0.507,0.219,3.5,8.9,6.1,10.6,1.0,2.0,16.1,15.4,-0.6,0.6,0.0,0.001,-3.8,-1.1,-5.0,-0.7,0.3402729666066232,0.268,-9.82
Taurean Prince,PF,461.0,27.0,0.8395061728395061,0.0975609756097561,0.2280701754385964,0.2614678899082568,0.454,0.2666666666666666,0.282051282051282,0.376,0.1368421052631579,0.1256830601092896,0.565,0.564,0.09375,0.1016949152542372,0.756,0.0869565217391304,0.1909090909090909,0.1700680272108843,0.0925925925925925,0.2799999999999999,0.1071428571428571,0.1666666666666666,0.3399999999999999,0.2385620915032679,12.4,0.589,0.587,0.21,2.3,13.8,7.9,8.1,1.9,1.9,11.1,17.0,1.0,1.2,2.2,0.09,-1.0,0.0,-0.9,0.3,0.412948593598448,0.512,-0.22
Payton Pritchard,PG,462.0,24.0,0.8641975308641975,0.024390243902439,0.2017543859649122,0.2431192660550458,0.429,0.3111111111111111,0.2991452991452991,0.412,0.0842105263157894,0.0983606557377049,0.461,0.564,0.03125,0.0254237288135593,1.0,0.108695652173913,0.1272727272727272,0.1292517006802721,0.1851851851851851,0.16,0.0357142857142857,0.125,0.18,0.2026143790849673,15.0,0.578,0.657,0.056,3.5,10.8,7.2,20.4,1.2,0.5,9.7,18.6,1.8,1.2,3.1,0.148,1.7,0.1,1.8,1.0,0.3509422197589025,0.695,6.38
Trevelin Queen,SG,463.0,24.0,0.1111111111111111,0.0,0.131578947368421,0.1513761467889908,0.455,0.2,0.2051282051282051,0.375,0.0631578947368421,0.0491803278688524,0.667,0.591,0.0416666666666666,0.0338983050847457,1.0,0.1521739130434782,0.0818181818181818,0.108843537414966,0.037037037037037,0.2,0.0357142857142857,0.1458333333333333,0.12,0.1405228758169934,18.2,0.619,0.727,0.121,10.3,13.4,11.9,8.8,3.2,1.2,16.8,23.9,0.1,0.1,0.1,0.08,2.7,-0.8,1.9,0.1,0.0275045032562006,0.268,-7.62
Neemias Queta,C,464.0,22.0,0.1728395061728395,0.0,0.0964912280701754,0.1146788990825688,0.447,0.0,0.0,0.0,0.1157894736842105,0.1366120218579234,0.447,0.447,0.0729166666666666,0.0932203389830508,0.647,0.1956521739130435,0.1,0.1428571428571428,0.037037037037037,0.04,0.1785714285714285,0.0833333333333333,0.24,0.0980392156862745,12.7,0.495,0.0,0.447,12.6,15.6,14.1,7.2,0.4,5.8,11.7,18.4,0.0,0.1,0.1,0.051,-4.1,-1.0,-5.1,-0.1,0.04364694471387,0.585,2.3
Immanuel Quickley,PG,465.0,22.0,0.9506172839506172,0.0365853658536585,0.3157894736842105,0.4266055045871559,0.392,0.4,0.4358974358974359,0.346,0.1999999999999999,0.2295081967213114,0.448,0.487,0.2395833333333333,0.2203389830508474,0.881,0.0869565217391304,0.2545454545454545,0.217687074829932,0.324074074074074,0.2799999999999999,0.0,0.2708333333333333,0.42,0.369281045751634,14.6,0.543,0.547,0.278,1.8,13.1,7.4,24.5,1.5,0.2,10.9,22.2,2.5,1.8,4.2,0.113,0.2,0.0,0.2,1.0,0.6315297214909241,0.573,2.99
Jahmi'us Ramsey,SG,466.0,20.0,0.2222222222222222,0.0,0.1140350877192982,0.1422018348623853,0.414,0.0666666666666666,0.0769230769230769,0.278,0.1052631578947368,0.1147540983606557,0.475,0.457,0.0416666666666666,0.059322033898305,0.5,0.0434782608695652,0.0454545454545454,0.0476190476190476,0.037037037037037,0.04,0.0357142857142857,0.0625,0.1,0.1045751633986928,7.9,0.468,0.31,0.241,3.2,7.4,5.3,7.9,0.4,0.6,7.2,22.2,-0.1,0.0,-0.1,-0.047,-3.5,-3.4,-6.9,-0.2,0.04818484134682,0.585,2.3
Julius Randle,PF,467.0,27.0,0.8765432098765432,0.8780487804878049,0.6228070175438596,0.7935779816513762,0.411,0.3777777777777777,0.4615384615384616,0.308,0.5684210526315789,0.6502732240437158,0.458,0.459,0.4375,0.4745762711864406,0.756,0.3695652173913044,0.7454545454545454,0.6734693877551021,0.4722222222222221,0.2799999999999999,0.1785714285714285,0.7083333333333334,0.5599999999999999,0.6568627450980392,15.7,0.509,0.313,0.322,5.2,25.5,15.1,25.1,1.0,1.5,14.7,28.7,-0.3,3.4,3.1,0.059,0.4,0.2,0.5,1.6,0.8927878619925177,0.573,2.99
Austin Reaves,SG,468.0,23.0,0.7407407407407407,0.2317073170731707,0.2105263157894736,0.2385321100917431,0.459,0.2,0.2307692307692308,0.317,0.1578947368421052,0.1366120218579234,0.616,0.542,0.1666666666666666,0.1610169491525423,0.839,0.1521739130434782,0.2181818181818181,0.217687074829932,0.1666666666666666,0.2,0.1071428571428571,0.1458333333333333,0.2799999999999999,0.2385620915032679,11.5,0.6,0.525,0.371,3.4,11.2,7.3,10.3,1.0,1.3,9.8,12.4,2.1,0.8,2.9,0.097,-1.3,-0.6,-1.9,0.0,0.498545101842871,0.524,0.43
Cam Reddish,SF,469.0,22.0,0.2901234567901234,0.04268292682926825,0.2587719298245613,0.33027522935779813,0.4085,0.2444444444444444,0.28205128205128205,0.3185,0.19473684210526315,0.2158469945355191,0.49,0.482,0.20833333333333331,0.19067796610169485,0.903,0.0978260869565217,0.13636363636363635,0.13265306122448975,0.0833333333333333,0.36,0.1071428571428571,0.22916666666666666,0.23,0.2941176470588235,12.850000000000001,0.556,0.4615,0.3625,2.65,8.45,5.55,7.0,2.5,1.5,12.25,21.0,0.1,0.4,0.5,0.063,-1.4,0.25,-1.15,0.1,0.1811175003464043,0.5365,1.655
Davon Reed,SG,470.0,26.0,0.5802469135802469,0.0609756097560975,0.1491228070175438,0.1559633027522935,0.503,0.1777777777777777,0.1538461538461538,0.43,0.0947368421052631,0.087431693989071,0.587,0.618,0.0208333333333333,0.0254237288135593,0.667,0.0652173913043478,0.1818181818181818,0.1564625850340136,0.1018518518518518,0.2,0.0714285714285714,0.0625,0.26,0.1437908496732026,12.2,0.624,0.534,0.093,2.4,15.2,9.0,10.7,1.8,1.2,8.7,12.1,0.9,0.7,1.6,0.117,-0.6,0.3,-0.3,0.3,0.2355202992933351,0.646,3.04
Paul Reed,C,471.0,22.0,0.4567901234567901,0.024390243902439,0.1228070175438596,0.1146788990825688,0.563,0.0222222222222222,0.017094017094017,0.25,0.1473684210526315,0.1256830601092896,0.591,0.573,0.0208333333333333,0.0338983050847457,0.429,0.2608695652173913,0.1181818181818181,0.163265306122449,0.037037037037037,0.36,0.1428571428571428,0.0625,0.3,0.1013071895424836,21.4,0.568,0.083,0.146,16.6,17.4,17.0,8.3,5.5,4.2,8.9,16.7,0.6,0.7,1.3,0.212,-0.8,2.9,2.1,0.3,0.1066578910904808,0.659,4.37
Naz Reid,C,472.0,22.0,0.9382716049382716,0.073170731707317,0.2631578947368421,0.2844036697247706,0.489,0.1555555555555555,0.188034188034188,0.343,0.2421052631578947,0.2185792349726776,0.568,0.549,0.15625,0.1610169491525423,0.765,0.2826086956521739,0.2363636363636363,0.2653061224489796,0.0833333333333333,0.2,0.3214285714285714,0.2291666666666666,0.44,0.2712418300653595,17.2,0.588,0.349,0.313,8.8,18.0,13.3,8.7,1.6,5.6,13.2,21.4,1.5,1.6,3.2,0.125,-0.5,0.5,0.0,0.6,0.4256616322571705,0.512,-0.22
Nick Richards,C,473.0,24.0,0.6049382716049383,0.0609756097560975,0.1052631578947368,0.0825688073394495,0.667,0.0,0.0,0.0,0.1263157894736842,0.0983606557377049,0.667,0.667,0.0625,0.0762711864406779,0.698,0.1521739130434782,0.0909090909090909,0.1156462585034013,0.0277777777777777,0.08,0.1428571428571428,0.1041666666666666,0.2,0.0980392156862745,15.9,0.689,0.0,0.478,9.7,15.2,12.4,4.9,1.2,5.4,18.1,15.4,0.6,0.3,1.0,0.125,-2.6,-0.2,-2.8,-0.1,0.1289663294997921,0.329,-5.89
Josh Richardson,SG,474.0,28.0,0.38888888888888884,0.04268292682926825,0.3245614035087719,0.3876146788990825,0.436,0.3666666666666667,0.33333333333333326,0.4205,0.2105263157894736,0.24863387978142074,0.4485,0.534,0.1614583333333333,0.14406779661016944,0.9025,0.15217391304347824,0.19999999999999996,0.1938775510204081,0.17592592592592587,0.36,0.1428571428571428,0.22916666666666666,0.35,0.3447712418300653,13.1,0.5734999999999999,0.46299999999999997,0.2005,2.95,9.35,6.15,10.85,1.85,1.45,10.45,18.0,0.75,0.95,1.8,0.10200000000000001,-0.45,0.44999999999999996,0.04999999999999999,0.4,0.2849348759872523,0.4815,-1.7200000000000002
Austin Rivers,SG,475.0,29.0,0.8148148148148148,0.2195121951219512,0.1929824561403509,0.2385321100917431,0.417,0.2666666666666666,0.2905982905982906,0.342,0.1052631578947368,0.0983606557377049,0.563,0.53,0.0520833333333333,0.059322033898305,0.727,0.0652173913043478,0.1272727272727272,0.1156462585034013,0.1203703703703703,0.32,0.0357142857142857,0.1666666666666666,0.36,0.196078431372549,7.2,0.546,0.66,0.126,1.5,6.9,4.3,8.0,1.7,0.4,12.8,12.6,0.1,1.1,1.2,0.037,-3.5,-0.3,-3.8,-0.7,0.5196411251212415,0.646,3.04
Duncan Robinson,SG,476.0,27.0,0.9629629629629628,0.8292682926829268,0.3245614035087719,0.4220183486238532,0.399,0.6444444444444444,0.6752136752136753,0.372,0.0736842105263157,0.0710382513661202,0.569,0.559,0.0625,0.0677966101694915,0.836,0.0652173913043478,0.209090909090909,0.1768707482993197,0.1481481481481481,0.2,0.0714285714285714,0.1666666666666666,0.5,0.3562091503267974,10.6,0.573,0.86,0.084,1.4,9.8,5.6,9.3,1.0,0.7,7.4,17.7,1.9,2.0,3.9,0.092,-0.3,-0.3,-0.6,0.7,0.7159830954690315,0.537,-0.13
Justin Robinson,PG,477.0,24.0,0.09053497942386828,0.0,0.09356725146198826,0.1788990825688073,0.254,0.16296296296296295,0.2108262108262108,0.217,0.035087719298245564,0.0783242258652094,0.24766666666666667,0.331,0.017361111111111067,0.03672316384180787,0.4443333333333333,0.036231884057971,0.05757575757575753,0.05668934240362811,0.1141975308641975,0.09333333333333334,0.023809523809523798,0.13194444444444442,0.21999999999999997,0.09912854030501088,-1.433333333333333,0.3323333333333333,0.5913333333333334,0.083,1.1333333333333333,6.466666666666666,3.766666666666667,15.1,0.7999999999999999,0.3333333333333333,13.700000000000001,19.133333333333336,-0.16666666666666666,0.03333333333333333,-0.10000000000000002,-0.17666666666666667,-9.833333333333334,-3.4333333333333336,-13.233333333333334,-0.13333333333333333,0.038427786245438966,0.49966666666666665,-0.6066666666666668
Mitchell Robinson,C,478.0,23.0,0.8765432098765432,0.7560975609756098,0.3157894736842105,0.2201834862385321,0.761,0.0,0.0,0.0,0.3789473684210526,0.2622950819672131,0.761,0.761,0.125,0.211864406779661,0.486,0.8913043478260869,0.4090909090909091,0.5850340136054422,0.0462962962962962,0.32,0.6428571428571429,0.1666666666666666,0.54,0.2777777777777778,20.7,0.722,0.0,0.528,16.8,19.1,17.9,3.2,1.6,7.1,12.4,11.4,5.3,3.2,8.5,0.221,1.0,1.2,2.2,2.0,0.6483649715948455,0.573,2.99
Jeremiah Robinson-Earl,C,479.0,21.0,0.5925925925925926,0.4390243902439024,0.2368421052631579,0.3027522935779816,0.414,0.2666666666666666,0.2905982905982906,0.352,0.1684210526315789,0.174863387978142,0.478,0.503,0.0833333333333333,0.0932203389830508,0.741,0.3260869565217391,0.3727272727272727,0.3809523809523809,0.0925925925925925,0.24,0.1071428571428571,0.1666666666666666,0.3,0.2450980392156862,11.7,0.526,0.509,0.167,7.0,19.1,13.0,6.7,1.3,1.3,10.1,15.4,0.4,1.0,1.5,0.065,-1.9,-0.4,-2.2,-0.1,0.3835388665650547,0.488,0.96
Isaiah Roby,PF,480.0,23.0,0.5432098765432098,0.3414634146341463,0.3245614035087719,0.3302752293577982,0.514,0.2222222222222222,0.188034188034188,0.444,0.2842105263157894,0.2732240437158469,0.545,0.582,0.1770833333333333,0.2203389830508474,0.672,0.3695652173913044,0.2909090909090909,0.326530612244898,0.1481481481481481,0.32,0.2857142857142857,0.2083333333333333,0.48,0.3300653594771242,18.3,0.607,0.307,0.359,8.0,15.6,11.8,12.1,1.8,3.3,10.3,19.0,1.8,1.1,2.9,0.147,0.4,0.2,0.6,0.6,0.3350076208951087,0.488,0.96
Rajon Rondo,PG,481.0,35.0,0.22839506172839502,0.00609756097560975,0.1491228070175438,0.20412844036697245,0.3765,0.1666666666666666,0.1923076923076923,0.332,0.09473684210526309,0.12295081967213109,0.41700000000000004,0.459,0.0520833333333333,0.0508474576271186,0.625,0.0869565217391304,0.21818181818181814,0.18707482993197277,0.39814814814814814,0.31999999999999995,0.05357142857142855,0.3645833333333333,0.2899999999999999,0.15196078431372545,10.2,0.475,0.48750000000000004,0.1285,2.55,14.4,8.55,32.599999999999994,2.1,0.85,27.4,15.95,-0.04999999999999999,0.4,0.35,0.033,-2.75,0.65,-2.1,0.0,0.12636829707634745,0.573,2.83
Derrick Rose,PG,482.0,33.0,0.3086419753086419,0.048780487804878,0.4122807017543859,0.481651376146789,0.445,0.3111111111111111,0.2991452991452991,0.402,0.3473684210526315,0.3825136612021858,0.467,0.513,0.125,0.1016949152542372,0.968,0.1739130434782609,0.2,0.2040816326530612,0.3703703703703703,0.32,0.1785714285714285,0.3125,0.12,0.392156862745098,16.9,0.541,0.336,0.113,3.5,9.8,6.6,27.5,1.7,1.9,11.9,22.5,0.8,0.7,1.4,0.108,2.3,0.0,2.3,0.7,0.2281072467784397,0.573,2.99
Terrence Ross,SG,483.0,30.0,0.7654320987654321,0.0,0.3070175438596491,0.4036697247706422,0.397,0.2666666666666666,0.358974358974359,0.292,0.2421052631578947,0.2513661202185792,0.493,0.467,0.1875,0.1779661016949152,0.862,0.0652173913043478,0.2,0.1768707482993197,0.1666666666666666,0.16,0.0714285714285714,0.25,0.22,0.326797385620915,10.0,0.515,0.477,0.235,1.5,10.3,5.9,12.5,0.9,0.8,10.9,20.5,-0.5,0.9,0.3,0.011,-2.5,-1.1,-3.7,-0.6,0.5088679506720244,0.415,-2.39
Terry Rozier,SG,484.0,27.0,0.8888888888888888,0.8902439024390244,0.6228070175438596,0.7339449541284403,0.444,0.6666666666666666,0.6923076923076923,0.374,0.431578947368421,0.4316939890710382,0.516,0.539,0.21875,0.2033898305084745,0.852,0.1739130434782609,0.3181818181818182,0.2925170068027211,0.4166666666666666,0.52,0.1071428571428571,0.2708333333333333,0.32,0.630718954248366,17.6,0.566,0.508,0.151,2.4,11.3,6.8,19.7,1.8,1.0,7.2,23.2,4.3,1.6,5.9,0.115,2.4,-0.7,1.7,2.3,0.8624428432866841,0.329,-5.89
